open,high,low,last,close,volume,date,symbol,exchange
320.47,320.53,320.44,,320.44,,2020-02-21T00:55:00+0000,AAPL,IEXG
320.74,320.74,320.21,,320.44,,2020-02-21T00:50:00+0000,AAPL,IEXG
320.84,320.845,320.21,,320.44,,2020-02-21T00:45:00+0000,AAPL,IEXG
320.97,320.98,320.715,,320.75,,2020-02-21T00:40:00+0000,AAPL,IEXG
320.74,321.15,320.73,,320.9,,2020-02-21T00:35:00+0000,AAPL,IEXG
320.11,321.15,319.965,,320.44,,2020-02-21T00:30:00+0000,AAPL,IEXG
320.35,320.35,319.98,,320.02,,2020-02-21T00:25:00+0000,AAPL,IEXG
320.4,320.515,319.98,,320.02,,2020-02-21T00:20:00+0000,AAPL,IEXG
320.59,320.62,319.98,,320.02,,2020-02-21T00:15:00+0000,AAPL,IEXG
320.41,320.86,320.4,,320.4,,2020-02-21T00:10:00+0000,AAPL,IEXG
320.24,320.41,320.24,,320.33,,2020-02-21T00:05:00+0000,AAPL,IEXG
319.89,321.15,319.74,,320.34,,2020-02-21T00:00:00+0000,AAPL,IEXG
319.89,319.905,319.64,,319.665,,2020-02-20T23:55:00+0000,AAPL,IEXG
320.0,320.01,319.64,,319.665,,2020-02-20T23:50:00+0000,AAPL,IEXG
319.775,320.13,319.64,,319.665,,2020-02-20T23:45:00+0000,AAPL,IEXG
320.11,320.13,319.775,,320.06,,2020-02-20T23:40:00+0000,AAPL,IEXG
320.24,320.24,319.8,,319.83,,2020-02-20T23:35:00+0000,AAPL,IEXG
320.39,320.44,319.64,,319.665,,2020-02-20T23:30:00+0000,AAPL,IEXG
320.11,320.39,319.945,,320.39,,2020-02-20T23:25:00+0000,AAPL,IEXG
320.01,320.39,319.91,,320.39,,2020-02-20T23:20:00+0000,AAPL,IEXG
320.895,321.0,319.9,,320.39,,2020-02-20T23:15:00+0000,AAPL,IEXG
320.25,321.0,319.9,,319.9,,2020-02-20T23:10:00+0000,AAPL,IEXG
319.84,320.435,319.8,,320.32,,2020-02-20T23:05:00+0000,AAPL,IEXG
319.88,321.0,319.64,,319.665,,2020-02-20T23:00:00+0000,AAPL,IEXG
319.57,320.1,319.57,,320.1,,2020-02-20T22:55:00+0000,AAPL,IEXG
319.17,320.1,319.03,,320.1,,2020-02-20T22:50:00+0000,AAPL,IEXG
318.815,320.1,318.725,,320.1,,2020-02-20T22:45:00+0000,AAPL,IEXG
319.105,319.27,318.69,,319.25,,2020-02-20T22:40:00+0000,AAPL,IEXG
319.07,319.105,319.0,,319.105,,2020-02-20T22:35:00+0000,AAPL,IEXG
319.155,320.1,318.69,,320.1,,2020-02-20T22:30:00+0000,AAPL,IEXG
319.4,319.495,319.18,,319.255,,2020-02-20T22:25:00+0000,AAPL,IEXG
319.68,319.68,319.18,,319.255,,2020-02-20T22:20:00+0000,AAPL,IEXG
319.985,319.985,319.18,,319.255,,2020-02-20T22:15:00+0000,AAPL,IEXG
319.03,319.99,319.03,,319.75,,2020-02-20T22:10:00+0000,AAPL,IEXG
319.18,319.36,318.83,,318.83,,2020-02-20T22:05:00+0000,AAPL,IEXG
319.54,320.1,318.69,,320.1,,2020-02-20T22:00:00+0000,AAPL,IEXG
320.365,320.5,319.755,,319.85,,2020-02-20T21:55:00+0000,AAPL,IEXG
319.14,320.5,319.06,,319.85,,2020-02-20T21:50:00+0000,AAPL,IEXG
319.63,320.5,319.06,,319.85,,2020-02-20T21:45:00+0000,AAPL,IEXG
319.875,320.2,319.07,,319.07,,2020-02-20T21:40:00+0000,AAPL,IEXG
319.72,320.13,319.26,,319.93,,2020-02-20T21:35:00+0000,AAPL,IEXG
320.78,320.91,318.32,,319.85,,2020-02-20T21:30:00+0000,AAPL,IEXG
321.47,321.55,320.52,,320.52,,2020-02-20T21:25:00+0000,AAPL,IEXG
321.78,322.015,320.52,,320.52,,2020-02-20T21:20:00+0000,AAPL,IEXG
321.57,322.065,320.52,,320.52,,2020-02-20T21:15:00+0000,AAPL,IEXG
321.98,322.11,320.94,,322.015,,2020-02-20T21:10:00+0000,AAPL,IEXG
322.33,322.36,321.87,,322.22,,2020-02-20T21:05:00+0000,AAPL,IEXG
322.78,322.825,318.32,,320.34,,2020-02-20T21:00:00+0000,AAPL,IEXG
322.98,323.04,322.74,,322.88,,2020-02-20T20:55:00+0000,AAPL,IEXG
323.665,323.665,322.74,,322.88,,2020-02-20T20:50:00+0000,AAPL,IEXG
324.0,324.0,322.74,,322.88,,2020-02-20T20:45:00+0000,AAPL,IEXG
323.82,324.0,323.68,,323.84,,2020-02-20T20:40:00+0000,AAPL,IEXG
323.415,323.79,323.415,,323.79,,2020-02-20T20:35:00+0000,AAPL,IEXG
323.335,324.0,322.74,,322.88,,2020-02-20T20:30:00+0000,AAPL,IEXG
323.08,323.41,323.08,,323.27,,2020-02-20T20:25:00+0000,AAPL,IEXG
323.1,323.41,322.97,,323.27,,2020-02-20T20:20:00+0000,AAPL,IEXG
323.99,324.0,322.97,,323.27,,2020-02-20T20:15:00+0000,AAPL,IEXG
324.37,324.37,323.33,,323.345,,2020-02-20T20:10:00+0000,AAPL,IEXG
324.255,324.54,324.18,,324.18,,2020-02-20T20:05:00+0000,AAPL,IEXG
324.375,324.54,322.74,,322.88,,2020-02-20T20:00:00+0000,AAPL,IEXG
324.33,324.475,324.17,,324.38,,2020-02-20T19:55:00+0000,AAPL,IEXG
323.885,324.475,323.88,,324.38,,2020-02-20T19:50:00+0000,AAPL,IEXG
323.7,324.475,323.605,,324.38,,2020-02-20T19:45:00+0000,AAPL,IEXG
323.775,324.05,323.41,,323.83,,2020-02-20T19:40:00+0000,AAPL,IEXG
324.07,324.14,322.97,,323.86,,2020-02-20T19:35:00+0000,AAPL,IEXG
322.62,324.6,322.6,,324.38,,2020-02-20T19:30:00+0000,AAPL,IEXG
323.66,323.66,323.66,,323.66,,2020-02-20T02:00:00+0000,AAPL,IEXG
323.66,323.795,323.49,,323.66,,2020-02-20T01:55:00+0000,AAPL,IEXG
323.1,323.795,322.97,,323.66,,2020-02-20T01:50:00+0000,AAPL,IEXG
323.115,323.795,322.97,,323.66,,2020-02-20T01:45:00+0000,AAPL,IEXG
323.01,323.31,322.995,,323.12,,2020-02-20T01:40:00+0000,AAPL,IEXG
323.47,323.475,322.975,,323.065,,2020-02-20T01:35:00+0000,AAPL,IEXG
323.635,323.855,322.97,,323.66,,2020-02-20T01:30:00+0000,AAPL,IEXG
323.68,323.68,323.57,,323.66,,2020-02-20T01:25:00+0000,AAPL,IEXG
323.755,323.82,323.57,,323.66,,2020-02-20T01:20:00+0000,AAPL,IEXG
323.6,323.82,323.56,,323.66,,2020-02-20T01:15:00+0000,AAPL,IEXG
323.48,323.755,323.42,,323.755,,2020-02-20T01:10:00+0000,AAPL,IEXG
323.92,323.97,323.48,,323.48,,2020-02-20T01:05:00+0000,AAPL,IEXG
324.03,324.14,322.97,,323.66,,2020-02-20T01:00:00+0000,AAPL,IEXG
324.14,324.14,324.0,,324.03,,2020-02-20T00:55:00+0000,AAPL,IEXG
324.06,324.27,324.0,,324.03,,2020-02-20T00:50:00+0000,AAPL,IEXG
324.14,324.3,324.0,,324.03,,2020-02-20T00:45:00+0000,AAPL,IEXG
324.055,324.3,324.01,,324.05,,2020-02-20T00:40:00+0000,AAPL,IEXG
324.1,324.1,324.05,,324.05,,2020-02-20T00:35:00+0000,AAPL,IEXG
323.94,324.3,323.94,,324.03,,2020-02-20T00:30:00+0000,AAPL,IEXG
324.07,324.075,323.985,,323.985,,2020-02-20T00:25:00+0000,AAPL,IEXG
324.07,324.14,323.985,,323.985,,2020-02-20T00:20:00+0000,AAPL,IEXG
324.08,324.17,323.985,,323.985,,2020-02-20T00:15:00+0000,AAPL,IEXG
323.975,324.17,323.94,,324.09,,2020-02-20T00:10:00+0000,AAPL,IEXG
323.92,324.12,323.92,,324.03,,2020-02-20T00:05:00+0000,AAPL,IEXG
323.93,324.3,322.97,,323.66,,2020-02-20T00:00:00+0000,AAPL,IEXG
323.97,323.97,323.59,,323.91,,2020-02-19T23:55:00+0000,AAPL,IEXG
324.02,324.045,323.59,,323.91,,2020-02-19T23:50:00+0000,AAPL,IEXG
324.0,324.17,323.59,,323.91,,2020-02-19T23:45:00+0000,AAPL,IEXG
323.98,324.17,323.795,,324.025,,2020-02-19T23:40:00+0000,AAPL,IEXG
324.07,324.075,323.95,,324.075,,2020-02-19T23:35:00+0000,AAPL,IEXG
324.25,324.25,323.59,,323.91,,2020-02-19T23:30:00+0000,AAPL,IEXG
324.25,324.25,324.2,,324.25,,2020-02-19T23:25:00+0000,AAPL,IEXG
324.195,324.26,324.13,,324.25,,2020-02-19T23:20:00+0000,AAPL,IEXG
324.07,324.26,324.07,,324.25,,2020-02-19T23:15:00+0000,AAPL,IEXG
323.88,324.205,323.88,,324.19,,2020-02-19T23:10:00+0000,AAPL,IEXG
324.285,324.3,324.0,,324.0,,2020-02-19T23:05:00+0000,AAPL,IEXG
324.375,324.375,323.59,,323.91,,2020-02-19T23:00:00+0000,AAPL,IEXG
324.455,324.475,324.37,,324.4,,2020-02-19T22:55:00+0000,AAPL,IEXG
324.47,324.475,324.34,,324.4,,2020-02-19T22:50:00+0000,AAPL,IEXG
324.3,324.475,324.3,,324.4,,2020-02-19T22:45:00+0000,AAPL,IEXG
324.35,324.47,324.3,,324.39,,2020-02-19T22:40:00+0000,AAPL,IEXG
324.355,324.355,324.19,,324.275,,2020-02-19T22:35:00+0000,AAPL,IEXG
323.975,324.475,323.91,,324.4,,2020-02-19T22:30:00+0000,AAPL,IEXG
324.22,324.22,323.9,,323.9,,2020-02-19T22:25:00+0000,AAPL,IEXG
324.075,324.28,323.9,,323.9,,2020-02-19T22:20:00+0000,AAPL,IEXG
323.88,324.28,323.87,,323.9,,2020-02-19T22:15:00+0000,AAPL,IEXG
323.64,324.11,323.615,,324.11,,2020-02-19T22:10:00+0000,AAPL,IEXG
323.87,323.87,323.625,,323.625,,2020-02-19T22:05:00+0000,AAPL,IEXG
323.94,324.475,323.615,,324.4,,2020-02-19T22:00:00+0000,AAPL,IEXG
324.09,324.09,323.84,,323.93,,2020-02-19T21:55:00+0000,AAPL,IEXG
324.14,324.3,323.84,,323.93,,2020-02-19T21:50:00+0000,AAPL,IEXG
323.955,324.3,323.75,,323.93,,2020-02-19T21:45:00+0000,AAPL,IEXG
324.28,324.28,323.75,,324.06,,2020-02-19T21:40:00+0000,AAPL,IEXG
324.15,324.405,324.13,,324.295,,2020-02-19T21:35:00+0000,AAPL,IEXG
324.18,324.405,323.75,,323.93,,2020-02-19T21:30:00+0000,AAPL,IEXG
324.45,324.475,324.07,,324.15,,2020-02-19T21:25:00+0000,AAPL,IEXG
324.33,324.485,324.07,,324.15,,2020-02-19T21:20:00+0000,AAPL,IEXG
324.32,324.54,324.07,,324.15,,2020-02-19T21:15:00+0000,AAPL,IEXG
324.135,324.54,324.135,,324.41,,2020-02-19T21:10:00+0000,AAPL,IEXG
323.805,324.18,323.805,,324.18,,2020-02-19T21:05:00+0000,AAPL,IEXG
323.57,324.54,322.97,,323.66,,2020-02-19T21:00:00+0000,AAPL,IEXG
323.33,323.585,323.17,,323.585,,2020-02-19T20:55:00+0000,AAPL,IEXG
323.18,323.585,323.17,,323.585,,2020-02-19T20:50:00+0000,AAPL,IEXG
323.265,323.585,323.08,,323.585,,2020-02-19T20:45:00+0000,AAPL,IEXG
322.93,323.36,322.92,,323.25,,2020-02-19T20:40:00+0000,AAPL,IEXG
323.09,323.22,322.86,,322.87,,2020-02-19T20:35:00+0000,AAPL,IEXG
323.265,323.585,322.86,,323.585,,2020-02-19T20:30:00+0000,AAPL,IEXG
323.135,323.29,322.95,,323.17,,2020-02-19T20:25:00+0000,AAPL,IEXG
322.88,323.29,322.83,,323.17,,2020-02-19T20:20:00+0000,AAPL,IEXG
322.61,323.29,322.45,,323.17,,2020-02-19T20:15:00+0000,AAPL,IEXG
322.32,322.84,322.32,,322.84,,2020-02-19T20:10:00+0000,AAPL,IEXG
322.12,322.2,322.08,,322.17,,2020-02-19T20:05:00+0000,AAPL,IEXG
322.7,323.585,322.04,,323.585,,2020-02-19T20:00:00+0000,AAPL,IEXG
253.12,257.2,244.35,,245.56,,2020-03-25T20:00:00+0000,AAPL,IEXG
252.825,253.395,252.49,,253.175,,2020-03-25T19:55:00+0000,AAPL,IEXG
253.3,253.74,252.485,,253.175,,2020-03-25T19:50:00+0000,AAPL,IEXG
251.98,253.74,251.55,,253.175,,2020-03-25T19:45:00+0000,AAPL,IEXG
252.96,253.305,251.27,,253.135,,2020-03-25T19:40:00+0000,AAPL,IEXG
253.99,254.235,252.815,,252.93,,2020-03-25T19:35:00+0000,AAPL,IEXG
253.82,254.33,251.27,,253.175,,2020-03-25T19:30:00+0000,AAPL,IEXG
253.88,255.0,253.63,,254.125,,2020-03-25T19:25:00+0000,AAPL,IEXG
254.32,255.0,253.13,,254.125,,2020-03-25T19:20:00+0000,AAPL,IEXG
252.11,255.0,252.1,,254.125,,2020-03-25T19:15:00+0000,AAPL,IEXG
253.355,254.28,252.045,,254.2,,2020-03-25T19:10:00+0000,AAPL,IEXG
251.85,253.48,251.78,,253.41,,2020-03-25T19:05:00+0000,AAPL,IEXG
250.51,255.0,250.41,,253.175,,2020-03-25T19:00:00+0000,AAPL,IEXG
249.07,250.52,249.015,,250.42,,2020-03-25T18:55:00+0000,AAPL,IEXG
247.98,250.52,247.98,,250.42,,2020-03-25T18:50:00+0000,AAPL,IEXG
248.13,250.52,247.4,,250.42,,2020-03-25T18:45:00+0000,AAPL,IEXG
248.6,249.45,247.4,,248.005,,2020-03-25T18:40:00+0000,AAPL,IEXG
248.52,249.03,248.05,,248.42,,2020-03-25T18:35:00+0000,AAPL,IEXG
248.23,250.52,247.4,,250.42,,2020-03-25T18:30:00+0000,AAPL,IEXG
247.02,247.92,246.0,,247.92,,2020-03-25T18:25:00+0000,AAPL,IEXG
246.11,247.92,245.16,,247.92,,2020-03-25T18:20:00+0000,AAPL,IEXG
245.43,247.92,245.16,,247.92,,2020-03-25T18:15:00+0000,AAPL,IEXG
246.905,247.02,244.42,,246.01,,2020-03-25T18:10:00+0000,AAPL,IEXG
248.2,249.18,246.73,,246.92,,2020-03-25T18:05:00+0000,AAPL,IEXG
250.65,250.7,244.42,,250.42,,2020-03-25T18:00:00+0000,AAPL,IEXG
250.6,252.28,249.96,,250.71,,2020-03-25T17:55:00+0000,AAPL,IEXG
253.09,253.43,249.96,,250.71,,2020-03-25T17:50:00+0000,AAPL,IEXG
254.72,254.76,249.96,,250.71,,2020-03-25T17:45:00+0000,AAPL,IEXG
257.9,258.0,252.64,,252.64,,2020-03-25T17:40:00+0000,AAPL,IEXG
254.39,257.885,254.12,,257.82,,2020-03-25T17:35:00+0000,AAPL,IEXG
250.97,258.0,249.96,,250.71,,2020-03-25T17:30:00+0000,AAPL,IEXG
246.6,246.6,246.6,,246.6,,2020-03-25T00:00:00+0000,AAPL,IEXG
245.14,246.6,244.98,,246.6,,2020-03-24T23:55:00+0000,AAPL,IEXG
243.5,246.6,243.13,,246.6,,2020-03-24T23:50:00+0000,AAPL,IEXG
244.595,246.6,243.13,,246.6,,2020-03-24T23:45:00+0000,AAPL,IEXG
244.19,244.75,243.32,,243.535,,2020-03-24T23:40:00+0000,AAPL,IEXG
244.0,244.28,243.35,,244.26,,2020-03-24T23:35:00+0000,AAPL,IEXG
243.5,246.6,243.13,,246.6,,2020-03-24T23:30:00+0000,AAPL,IEXG
243.39,244.08,242.97,,243.645,,2020-03-24T23:25:00+0000,AAPL,IEXG
243.54,244.08,242.97,,243.645,,2020-03-24T23:20:00+0000,AAPL,IEXG
244.0,244.1,242.78,,243.645,,2020-03-24T23:15:00+0000,AAPL,IEXG
244.085,244.47,242.78,,243.47,,2020-03-24T23:10:00+0000,AAPL,IEXG
243.25,244.345,243.01,,244.345,,2020-03-24T23:05:00+0000,AAPL,IEXG
242.825,246.6,242.25,,246.6,,2020-03-24T23:00:00+0000,AAPL,IEXG
241.84,242.99,241.71,,242.93,,2020-03-24T22:55:00+0000,AAPL,IEXG
240.8,242.99,240.67,,242.93,,2020-03-24T22:50:00+0000,AAPL,IEXG
241.82,242.99,240.67,,242.93,,2020-03-24T22:45:00+0000,AAPL,IEXG
241.025,241.99,240.71,,240.71,,2020-03-24T22:40:00+0000,AAPL,IEXG
239.645,240.85,239.645,,240.85,,2020-03-24T22:35:00+0000,AAPL,IEXG
239.33,242.99,238.595,,242.93,,2020-03-24T22:30:00+0000,AAPL,IEXG
239.22,239.67,238.81,,239.55,,2020-03-24T22:25:00+0000,AAPL,IEXG
238.3,239.67,237.96,,239.55,,2020-03-24T22:20:00+0000,AAPL,IEXG
237.29,239.67,237.29,,239.55,,2020-03-24T22:15:00+0000,AAPL,IEXG
