date,open,close,low,high
2020-11-05,129.19,127.34,128.45,130.41
2020-11-06,129.91,129.7,128.345,129.91
2020-11-09,135.06,128.9,128.7652,136.35
2020-11-10,130.05,128.95,126.25,130.115
2020-11-11,128.69,127.71,127.17,129.7985
2020-11-12,126.62,127.66,125.625,127.8386
2020-11-13,127.91,126.64,126.83,128.6
2020-11-16,129.46,128.28,127.37,130.32
2020-11-17,130.48,130.11,129.11,132.6
2020-11-18,133.07,132.21,131.53,133.98
2020-11-19,131.92,131.63,129.93,132.11
2020-11-20,133.3,131.91,131.9,133.53
2020-11-23,134.38,132.98,133.09,134.89
2020-11-24,135.0,134.13,134.21,135.99
2020-11-25,134.25,134.7,133.62,135.7999
2020-11-27,136.0,135.54,133.34,136.14
2020-11-30,133.91,134.25,132.69,135.29
2020-12-01,136.44,134.7,134.75,136.5
2020-12-02,135.16,135.44,134.66,136.32
2020-12-03,135.1,135.58,135.0,137.95
2020-12-04,137.08,136.68601025716,135.64,137.4
2020-12-07,137.0,137.19,136.69,138.86
2020-12-08,138.24,138.75,137.65,140.4373
2020-12-09,140.57,139.12,138.27,140.6
2020-12-10,138.28,138.79,137.24,139.14
2020-12-11,137.39,137.58,136.23,138.14
2020-12-14,138.92,137.41,136.2,140.38
2020-12-15,137.43,136.28,137.1,139.44
2020-12-16,139.07,139.39,137.46,140.49
2020-12-17,139.92,138.34,138.75,140.74
2020-12-18,141.09,140.5,137.17,141.14
2020-12-21,144.82,137.28,142.51,147.95
2020-12-22,143.05,144.02,141.09,143.91
2020-12-23,142.56,142.45,141.7,143.6
2020-12-24,141.1,141.76,141.1,142.19
2020-12-28,142.54,141.6,141.0438,142.92
2020-12-29,142.83,142.43,140.43,143.06
2020-12-30,142.16,141.57,140.66,142.61
2020-12-31,141.7,141.58,140.37,141.79
2021-01-04,142.85,141.47,138.32,142.97
2021-01-05,138.6,140.1,138.6,141.66
2021-01-06,141.25,141.23,139.53,143.5699
2021-01-07,143.2,142.35,143.0,145.64
2021-01-08,145.55,144.95,144.9001,146.82
2021-01-11,146.0,146.35,144.8006,147.1
2021-01-12,146.5,147.05,144.38,147.28
2021-01-13,144.83,145.05,142.43,145.1265
2021-01-14,143.66,143.04,140.93,144.9
2021-01-15,140.56,141.3,139.88,142.38
2021-01-19,140.99,140.72,138.41,141.2166
2021-01-20,140.38,139.27,140.01,143.21
2021-01-21,142.41,142.8,141.125,143.813
2021-01-22,141.09,141.61,139.31,141.88
2021-01-25,138.99,139.35,134.74,139.2
2021-01-26,137.76,137.55,134.71,137.845
2021-01-27,132.22,135.1,130.2668,133.35
2021-01-28,132.36,131.02,131.5,136.37
2021-01-29,133.95,134.72,132.15,135.025
2021-02-01,135.37,133.59,133.3,136.05
2021-02-02,137.06,135.71,136.75,139.86
2021-02-03,139.7,139.59,138.01,140.06
2021-02-04,139.55,138.63,138.66,141.05
2021-02-05,141.34,140.63,141.29,145.5717
2021-02-08,145.15,145.11,142.8,145.88
2021-02-09,143.6,143.41,141.7,144.22
2021-02-10,142.45,141.79,140.9,142.94
2021-02-11,143.0,142.46,142.41,144.35
2021-02-12,143.11,143.54,141.4,143.45
2021-02-16,143.37,142.12,141.03,143.37
2021-02-17,141.3,141.71,140.21,144.565
2021-02-18,142.98,143.99,141.21,145.39
2021-02-19,145.43,145.09,141.5,145.5
2021-02-22,141.54,142.02,136.26,142.46
2021-02-23,136.03,136.67,131.58,136.83
2021-02-24,135.06,136.13,133.95,135.96
2021-02-25,137.6,135.65,134.53,139.18
2021-02-26,135.9,135.26401243938,133.36,139.15
2021-03-01,135.64,134.78,135.5,139.15
2021-03-02,134.78,137.65,133.5,138.13
2021-03-03,131.77,137.02,131.51,137.4
2021-03-04,133.7,134.26,130.195,135.13
2021-03-05,137.3,132.04,129.22,137.3
2021-03-08,133.2,133.35,130.735,137.91
2021-03-09,136.7,134.56,129.22,137.97
2021-03-10,141.42,135.95,136.3,141.65
2021-03-11,140.42,139.23,135.815,142.16
2021-03-12,144.21,144.365,138.6,145.0
2021-03-15,145.68,140.45,136.53,145.095
2021-03-16,144.475,144.94,143.35,146.15
2021-03-17,145.295,144.65,139.31,146.1
2021-03-18,145.68,144.82,138.04,146.65
2021-03-19,138.275,143.17,135.54,141.25
2021-03-22,138.56,137.49,136.025,138.81
2021-03-23,135.89,138.27,132.905,140.62
2021-03-24,127.87,137.12,125.625,139.81
2021-03-25,138.56,133.16,125.2,140.555
2021-03-26,132.95,128.64,129.79,133.76
2021-03-29,131.81,132.99,130.68,133.91
2021-03-30,133.74,133.18,131.26,134.065
2021-03-31,132.95,132.52,129.92,134.47
2021-04-01,133.45,132.89,132.15,135.68
2021-04-05,132.75,132.53,131.96,135.68
2021-04-06,136.795,135.12,134.985,137.7
2021-04-07,133.965,137.16,133.55,138.22
2021-04-08,135.27,136.54,133.405,137.595
2021-04-09,134.34,133.68,133.55,137.375
2021-04-12,136.95,135.45,133.405,137.16
2021-04-13,132.225,136.64,131.825,136.58
2021-04-14,132.845,133.54,131.825,134.17
2021-04-15,134.51,132.26,132.69,134.765
2021-04-16,129.27,133.67,125.7,135.36
2021-04-19,132.845,134.31,125.875,134.34
2021-04-20,128.69,132.57,125.7,133.4
2021-04-21,134.32,127.11,127.19,134.34
2021-04-22,130.085,129.9,127.985,130.435
2021-04-23,132.2,129.18,128.47,132.705
2021-04-26,130.08,130.19,128.77,132.475
2021-04-27,131.13,131.6,128.21,132.785
2021-04-28,130.78,132.11,129.365,132.5
2021-04-29,132.675,130.71,131.2,134.12
2021-04-30,130.71,133.26,130.71,133.85
2021-05-03,131.94,132.62,130.475,134.455
2021-05-04,132.93,133.03,130.475,134.205
2021-05-05,133.18,131.55,132.11,134.315
2021-05-06,137.77,132.21,131.96,138.12
2021-05-07,136.835,133.49,134.46,139.345
2021-05-10,132.41,137.81,132.05,138.895
2021-05-11,136.25,136.4,133.185,138.44
2021-05-12,137.61,137.12,133.36,138.775
2021-05-13,136.44,133.39,132.49,136.52
2021-05-14,136.89,133.61,134.085,136.96
2021-05-17,134.49,135.93,133.68,137.395
2021-05-18,133.66,136.41,131.965,137.425
2021-05-19,136.78,135.56,131.965,137.03
2021-05-20,132.885,132.96,132.205,134.15
2021-05-21,133.33,133.27,132.41,134.1
2021-05-24,134.4,132.66,132.92,134.82
2021-05-25,135.59,134.06,132.21,137.92
2021-05-26,133.33,134.32,133.18,137.92
2021-05-27,137.26,136.89,136.645,138.31
2021-05-28,136.43,136.56,136.1,137.335
2021-06-01,134.305,136.46,133.53,137.97
2021-06-02,132.85,134.51,132.3,135.465
2021-06-03,136.83,134.17,132.52,136.88
2021-06-04,133.0,134.17,132.3,135.1
2021-06-07,132.85,133.74,132.35,135.2
2021-06-08,131.63,133.95,131.47,134.69
2021-06-09,130.69,133.35,130.53,134.9
2021-06-10,134.25,131.84,130.195,134.55
2021-06-11,131.225,130.98,130.13,133.22
2021-06-14,132.42,131.94,130.13,132.48
2021-06-15,130.62,131.36,129.83,131.69
2021-06-16,128.485,130.29,128.24,131.18
2021-06-17,131.47,130.4,127.27,131.64
2021-06-18,129.29,128.92,127.0,130.77
2021-06-21,129.02,128.41,127.89,130.77
2021-06-22,133.385,130.08,130.16,133.49
2021-06-23,152.23,132.48,132.21,152.54
2021-06-24,152.23,133.1,132.9,154.555
2021-06-25,153.95,133.6,130.16,154.5
2021-06-28,134.33,154.35,133.07,154.26
2021-06-29,153.26,152.36,151.99,156.385
2021-06-30,155.025,155.95,153.53,156.07
